,seq_id,taxon,family,genus,species,rank,full_len_mismatch_sum,three_end_mismatch_sum,gc_matches_fwd,gc_matches_rev,min_tm,delta_tm
2437,UK656-rbcl,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
2438,UK657-rbcl,Ulnaria ulna Nitzsch P.Compere 2001,Fragilariaceae,Synedra,Ulnaria ulna,species,0,0,0,0,52.81,0.06
2439,UK658-rbcl,Gomphonema saprophilum Lange-Bertalot  Reichardt Monnier,Gomphonemataceae,Gomphonema,Gomphonema saprophilum,species,0,0,0,0,52.81,0.06
2440,UK659-rbcl,Diatoma vulgaris Bory de Saint-Vincent 1824,Fragilariaceae,Diatoma,Diatoma vulgaris,species,0,0,0,0,52.81,0.06
2441,UK660-rbcl,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
2442,UK661-rbcl,Gomphonema truncatum Ehrenberg 1832,Gomphonemataceae,Gomphonema,Gomphonema truncatum,species,0,0,0,0,52.81,0.06
2443,UK662-rbcl,Fragilaria tenera W.Smith Lange-Bertalot 1980,Fragilariaceae,Fragilaria,Fragilaria tenera,species,0,0,0,0,50.86,2.01
2444,UK665-rbcl,Ulnaria ulna Nitzsch P.Compere 2001,Fragilariaceae,Synedra,Ulnaria ulna,species,0,0,0,0,52.81,0.06
2445,UK666-rbcl,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
2446,UK667-rbcl,Encyonema ventricosum Van Heurck 1880-1885,Cymbellaceae,Encyonema,Encyonema ventricosum,species,1,0,0,0,50.86,2.01
2447,UK668-rbcl,Ulnaria acus Kutzing M.Aboal 2003,Fragilariaceae,Synedra,Ulnaria acus,species,0,0,0,0,50.86,2.01
2448,UK669-rbcl,Nitzschia linearis W.Smith 1853,Bacillariaceae,Nitzschia,Nitzschia linearis,species,2,2,0,0,48.9,5.48
2449,UK670-rbcl,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
2450,UK671-rbcl,Gomphonema saprophilum Lange-Bertalot  Reichardt Monnier,Gomphonemataceae,Gomphonema,Gomphonema saprophilum,species,0,0,0,0,52.81,0.06
2451,UK673-rbcl,Navicula radiosa Kutzing,Naviculaceae,Navicula,Navicula radiosa,species,0,0,0,0,50.86,2.01
2452,UK675-rbcl,Nitzschia paleacea Grunow 1881,Bacillariaceae,Nitzschia,Nitzschia paleacea,species,0,0,0,0,50.86,2.01
2453,UK676-rbcl,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
2454,UK678-rbcl,Gomphonema saprophilum Lange-Bertalot  Reichardt Monnier,Gomphonemataceae,Gomphonema,Gomphonema saprophilum,species,0,0,0,0,52.81,0.06
2455,UK679-rbcl,Amphora pediculus Kutzing Grunow ex A.Schmidt 1875,Catenulaceae,Amphora,Amphora pediculus,species,0,0,0,0,52.81,0.06
2456,UK680-rbcl,Navicula radiosa Kutzing,Naviculaceae,Navicula,Navicula radiosa,species,0,0,0,0,50.86,2.01
2457,UK681-rbcl,Staurosira venter Ehrenberg Grunow 1889,Fragilariaceae,Staurosira,Staurosira venter,species,0,0,0,0,52.81,0.06
2458,UK683-rbcl,Melosira varians C.Agardh 1827,Melosiraceae,Melosira,Melosira varians,species,0,0,0,0,50.86,2.01
2459,UK684-rbcl,Encyonema ventricosum Van Heurck 1880-1885,Cymbellaceae,Encyonema,Encyonema ventricosum,species,1,0,0,0,50.86,2.01
2460,UK689-rbcl,Cocconeis placentula Ehrenberg 1838,Cocconeidaceae,Cocconeis,Cocconeis placentula,species,2,1,0,0,50.86,2.01
2461,UK690-rbcl,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
2462,UK693-rbcl,Diatoma vulgaris Bory de Saint-Vincent 1824,Fragilariaceae,Diatoma,Diatoma vulgaris,species,0,0,0,0,52.81,0.06
2463,UK696-rbcl,Nitzschia linearis W.Smith 1853,Bacillariaceae,Nitzschia,Nitzschia linearis,species,2,2,0,0,48.9,5.48
2464,UK698-rbcl,Ulnaria ulna Nitzsch P.Compere 2001,Fragilariaceae,Synedra,Ulnaria ulna,species,0,0,0,0,52.81,0.06
2465,UK701-rbcl,Nitzschia amphibia Grunow 1862,Bacillariaceae,Nitzschia,Nitzschia amphibia,species,1,1,0,0,50.86,3.53
2466,UK702-rbcl,Ulnaria ulna Nitzsch P.Compere 2001,Fragilariaceae,Synedra,Ulnaria ulna,species,0,0,0,0,52.81,0.06
2467,UK703-rbcl,Gomphonema saprophilum Lange-Bertalot  Reichardt Monnier,Gomphonemataceae,Gomphonema,Gomphonema saprophilum,species,0,0,0,0,52.81,0.06
2468,UK704-rbcl,Planothidium lanceolatum Brebisson ex Kutzing Bukhtiyarova 1999,Achnanthidiaceae,Planothidium,Planothidium lanceolatum,species,0,0,0,0,52.81,0.06
2469,UK706-rbcl,Ulnaria acus Kutzing M.Aboal 2003,Fragilariaceae,Synedra,Ulnaria acus,species,0,0,0,0,50.86,2.01
2470,UK707-rbcl,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
2471,UK708-rbcl,Gomphonema C.G.Ehrenberg 1832,Gomphonemataceae,Gomphonema,nan,genus,0,0,0,0,52.81,0.06
2472,UK709-rbcl,Surirella angusta Kutzing 1844,Surirellaceae,Surirella,Surirella angusta,species,0,0,0,0,52.81,0.06
2473,UK710-rbcl,Sellaphora seminulum Grunow D.G.Mann 1989,Sellaphoraceae,Sellaphora,Sellaphora seminulum,species,0,0,0,0,50.86,2.01
2474,UK711-rbcl,Gomphonema saprophilum Lange-Bertalot  Reichardt Monnier,Gomphonemataceae,Gomphonema,Gomphonema saprophilum,species,0,0,0,0,52.81,0.06
2475,UK712-rbcl,Nitzschia linearis W.Smith 1853,Bacillariaceae,Nitzschia,Nitzschia linearis,species,1,1,0,0,50.86,3.53
2476,UK713-rbcl,Nitzschia capitellata Hustedt 1922,Bacillariaceae,Nitzschia,Nitzschia capitellata,species,0,0,0,0,50.86,2.01
2477,UK715-rbcl,Mayamaea permitis Hustedt K.Bruder  L.K.Medlin 2008,Naviculaceae,Navicula,Mayamaea permitis,species,0,0,0,0,50.86,2.01
2478,UK716-rbcl,Navicula tripunctata O.F.Muller Bory,Naviculaceae,Navicula,Navicula tripunctata,species,0,0,0,0,50.86,2.01
2479,UK718-rbcl,Rhoicosphenia abbreviata C.Agardh Lange-Bertalot 1980,Rhoicospheniaceae,Rhoicosphenia,Rhoicosphenia abbreviata,species,0,0,0,0,50.86,2.01
2480,UK720-rbcl,Ulnaria ulna Nitzsch P.Compere 2001,Fragilariaceae,Synedra,Ulnaria ulna,species,0,0,0,0,52.81,0.06
2481,UK721-rbcl,Diatoma vulgaris Bory de Saint-Vincent 1824,Fragilariaceae,Diatoma,Diatoma vulgaris,species,0,0,0,0,52.81,0.06
2482,UK722-rbcl,Nitzschia amphibia Grunow 1862,Bacillariaceae,Nitzschia,Nitzschia amphibia,species,1,1,0,0,50.86,3.53
2483,UK723-rbcl,Cocconeis pediculus Ehrenberg 1838,Cocconeidaceae,Cocconeis,Cocconeis pediculus,species,3,2,0,0,48.9,5.48
2484,UK725-rbcl,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
2485,UK726-rbcl,Fragilaria tenera W.Smith Lange-Bertalot 1980,Fragilariaceae,Fragilaria,Fragilaria tenera,species,0,0,0,0,50.86,2.01
2486,UK727-rbcl,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
2487,UK728-rbcl,Navicula radiosa Kutzing,Naviculaceae,Navicula,Navicula radiosa,species,0,0,0,0,50.86,2.01
2488,UK729-rbcl,Eunotia arcus Ehrenberg 1837,Eunotiaceae,Eunotia,Eunotia arcus,species,2,1,0,0,50.86,2.01
2489,UK730-rbcl,Nitzschia perminuta Grunow M.Peragallo 1903,Bacillariaceae,Nitzschia,Nitzschia perminuta,species,1,1,0,0,48.9,3.96
2490,UK731-rbcl,Encyonopsis microcephala Grunow Krammer 1997,Cymbellaceae,Encyonopsis,Encyonopsis microcephala,species,0,0,0,0,50.86,2.01
2491,UK732-rbcl,Fragilaria tenera W.Smith Lange-Bertalot 1980,Fragilariaceae,Fragilaria,Fragilaria tenera,species,0,0,0,0,50.86,2.01
2492,UK734-rbcl,Fragilaria gracilis strup 1910,Fragilariaceae,Fragilaria,Fragilaria gracilis,species,0,0,0,0,50.86,2.01
2493,UK739-rbcl,Hannaea arcus Ehrenberg R.M.Patrick 1966,Fragilariaceae,Hannaea,Hannaea arcus,species,0,0,0,0,50.86,2.01
2494,UK740-rbcl,Eunotia implicata Norpel Lange-Bertalot  Alles 1991,Eunotiaceae,Eunotia,Eunotia implicata,species,1,0,0,0,50.86,2.01
2495,UK741-rbcl,Fragilaria gracilis strup 1910,Fragilariaceae,Fragilaria,Fragilaria gracilis,species,0,0,0,0,50.86,2.01
2496,UK742-rbcl,Eunotia bilunaris Ehrenberg Schaarschmidt 1880,Fragilariaceae,Synedra,Eunotia bilunaris,species,1,0,0,0,50.86,3.53
2497,UK743-rbcl,Fragilaria gracilis strup 1910,Fragilariaceae,Fragilaria,Fragilaria gracilis,species,0,0,0,0,50.86,2.01
2498,UK745-rbcl,Gomphonema exilissimum Grunow Lange-Bertalot  E.Reichardt 1996,Gomphonemataceae,Gomphonema,Gomphonema exilissimum,species,0,0,0,0,52.81,0.06
2499,UK746-rbcl,Fragilaria gracilis strup 1910,Fragilariaceae,Fragilaria,Fragilaria gracilis,species,0,0,0,0,50.86,2.01
2500,UK748-rbcl,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
2501,UK752-rbcl,Stauroneis phoenicenteron Nitzsch Ehrenberg 1843,Stauroneidaceae,Stauroneis,Stauroneis phoenicenteron,species,0,0,0,0,50.86,2.01
2502,UK753-rbcl,Discostella woltereckii Hustedt V.Houk  R.Klee 2004,Stephanodiscaceae,Cyclotella,Discostella woltereckii,species,1,1,0,0,50.86,3.53
2503,UK758-rbcl,Pinnularia neomajor K.Krammer 1992,Pinnulariaceae,Pinnularia,Pinnularia neomajor,species,1,1,0,0,52.81,1.58
2504,UK760-rbcl,Navicula cryptocephala Kutzing,Naviculaceae,Navicula,Navicula cryptocephala,species,0,0,0,0,50.86,2.01
2505,UK762-rbcl,Neidium dubium Ehenberg Cleve 1894,Neidiaceae,Neidium,Neidium dubium,species,0,0,0,0,52.81,0.06
2506,UK764-rbcl,Gomphonema parvulum Kutzing Kutzing 1849,Gomphonemataceae,Gomphonema,Gomphonema parvulum,species,0,0,0,0,52.81,0.06
2507,UK765-rbcl,Navicula lanceolata Agardh Kutzing,Naviculaceae,Navicula,Navicula lanceolata,species,0,0,0,0,50.86,2.01
2508,UK766-rbcl,Navicula lanceolata Agardh Kutzing,Naviculaceae,Navicula,Navicula lanceolata,species,0,0,0,0,50.86,2.01
2509,UK767-rbcl,Melosira varians C.Agardh 1827,Melosiraceae,Melosira,Melosira varians,species,0,0,0,0,50.86,2.01
2510,UK768-rbcl,Surirella angusta Kutzing 1844,Surirellaceae,Surirella,Surirella angusta,species,0,0,0,0,50.86,2.01
2511,UK769-rbcl,Nitzschia recta Grunow 1880,Bacillariaceae,Nitzschia,Nitzschia recta,species,0,0,0,0,50.86,2.01
2512,UK774-rbcl,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
2513,UK775-rbcl,Navicula trivialis Lange-Bertalot,Naviculaceae,Navicula,Navicula trivialis,species,0,0,0,0,50.86,2.01
2514,UK776-rbcl,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
2515,UK777-rbcl,Navicula gregaria Donkin,Naviculaceae,Navicula,Navicula gregaria,species,0,0,0,0,50.86,2.01
2516,UK778-rbcl,Planothidium lanceolatum Brebisson ex Kutzing Bukhtiyarova 1999,Achnanthidiaceae,Planothidium,Planothidium lanceolatum,species,0,0,0,0,52.81,0.06
2517,UK779-rbcl,Navicula lanceolata Agardh Kutzing,Naviculaceae,Navicula,Navicula lanceolata,species,0,0,0,0,50.86,2.01
2518,UK783-rbcl,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
2519,UK785-rbcl,Pinnularia sinistra Krammer 1992,Pinnulariaceae,Pinnularia,Pinnularia sinistra,species,0,0,0,0,52.81,0.06
2520,UK786-rbcl,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
2521,UK787-rbcl,Nitzschia sigmoidea Nitzsch W.Smith 1853,Bacillariaceae,Nitzschia,Nitzschia sigmoidea,species,0,0,0,0,52.81,0.06
2522,UK788-rbcl,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
2523,UK789-rbcl,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
2524,UK790-rbcl,Mayamaea permitis Hustedt K.Bruder  L.K.Medlin 2008,Naviculaceae,Navicula,Mayamaea permitis,species,0,0,0,0,50.86,2.01
2525,UK791-rbcl,Fragilaria H.C.Lyngbye 1819,Fragilariaceae,Fragilaria,nan,genus,0,0,0,0,50.86,2.01
2526,UK793-rbcl,Navicula cryptocephala Kutzing,Naviculaceae,Navicula,Navicula cryptocephala,species,0,0,0,0,50.86,2.01
2527,UK794-rbcl,Eunotia bilunaris Ehrenberg Schaarschmidt 1880,Fragilariaceae,Synedra,Eunotia bilunaris,species,1,0,0,0,50.86,3.53
2528,UK795-rbcl,Nitzschia recta Grunow 1880,Bacillariaceae,Nitzschia,Nitzschia recta,species,0,0,0,0,50.86,2.01
2529,UK796-rbcl,Navicula gregaria Donkin,Naviculaceae,Navicula,Navicula gregaria,species,0,0,0,0,50.86,2.01
2530,UK797-rbcl,Navicula lanceolata Agardh Kutzing,Naviculaceae,Navicula,Navicula lanceolata,species,0,0,0,0,50.86,2.01
2531,UK798-rbcl,Navicula lanceolata Agardh Kutzing,Naviculaceae,Navicula,Navicula lanceolata,species,0,0,0,0,50.86,2.01
2532,UK799-rbcl,Nitzschia pusilla Grunow 1862,Bacillariaceae,Nitzschia,Nitzschia pusilla,species,1,0,0,0,50.86,3.53
2533,UK802-rbcl,Reimeria sinuata Gregory Kociolek  Stoermer 1987,Gomphonemataceae,Reimeria,Reimeria sinuata,species,0,0,0,0,52.81,0.06
2534,UK804-rbcl,Encyonema silesiacum Round et al.,Cymbellaceae,Encyonema,Encyonema silesiacum,species,2,1,0,0,50.86,3.53
2535,UK808-rbcl,Fistulifera saprophila Lange-Bertalot  Bonik Lange-Bertalot 1997,Naviculaceae,Navicula,Fistulifera saprophila,species,0,0,0,0,50.86,2.01
2536,UK809-rbcl,Melosira varians C.Agardh 1827,Melosiraceae,Melosira,Melosira varians,species,0,0,0,0,50.86,2.01
2537,UK811-rbcl,Navicula lanceolata Agardh Kutzing,Naviculaceae,Navicula,Navicula lanceolata,species,0,0,0,0,50.86,2.01
2538,UK812-rbcl,Navicula lanceolata Agardh Kutzing,Naviculaceae,Navicula,Navicula lanceolata,species,0,0,0,0,50.86,2.01
2539,UK813-rbcl,Navicula lanceolata Agardh Kutzing,Naviculaceae,Navicula,Navicula lanceolata,species,0,0,0,0,50.86,2.01
2540,UK815-rbcl,Nitzschia linearis W.Smith 1853,Bacillariaceae,Nitzschia,Nitzschia linearis,species,1,1,0,0,50.86,3.53
2541,UK816-rbcl,Surirella lacrimula J.D.English 2012,Surirellaceae,Surirella,Surirella lacrimula,species,0,0,0,0,52.81,0.06
2542,UK817-rbcl,Navicula lanceolata Agardh Kutzing,Naviculaceae,Navicula,Navicula lanceolata,species,0,0,0,0,50.86,2.01
2543,UK818-rbcl,Parlibellus protracta Grunow Witkowski Lange-Bertalot  Metzeltin 2000,Naviculaceae,Navicula,Parlibellus protracta,species,0,0,0,0,52.81,0.06
2544,UK819-rbcl,Fragilaria pararumpens Lange-Bertalot G.Hofmann  Werum 2013,Fragilariaceae,Fragilaria,Fragilaria pararumpens,species,0,0,0,0,50.86,2.01
2545,UK822-rbcl,Nitzschia fruticosa Hustedt 1957,Bacillariaceae,Nitzschia,Nitzschia fruticosa,species,0,0,0,0,50.86,2.01
2546,UK823-rbcl,Fragilaria pararumpens Lange-Bertalot G.Hofmann  Werum 2013,Fragilariaceae,Fragilaria,Fragilaria pararumpens,species,0,0,0,0,50.86,2.01
2547,UK826-rbcl,Encyonema minutum Round et al.,Cymbellaceae,Encyonema,Encyonema minutum,species,0,0,0,0,50.86,2.01
2548,UK836-rbcl,Ulnaria ulna Nitzsch P.Compere 2001,Fragilariaceae,Synedra,Ulnaria ulna,species,0,0,0,0,52.81,0.06
2549,UK837-rbcl,Eunotia bilunaris Ehrenberg Schaarschmidt 1880,Fragilariaceae,Synedra,Eunotia bilunaris,species,1,0,0,0,50.86,3.53
2550,UK838-rbcl,Nitzschia perminuta Grunow M.Peragallo 1903,Bacillariaceae,Nitzschia,Nitzschia perminuta,species,0,0,0,0,50.86,2.01
2551,UK839-rbcl,Hannaea arcus Ehrenberg R.M.Patrick 1966,Fragilariaceae,Hannaea,Hannaea arcus,species,0,0,0,0,50.86,2.01
2552,UK840-rbcl,Psammothidium bioretii Germain L.N.Bukhtiyarova  Round 1996,Achnanthidiaceae,Psammothidium,Psammothidium bioretii,species,0,0,0,0,52.81,0.06
2553,UK841-rbcl,Navicula gregaria Donkin,Naviculaceae,Navicula,Navicula gregaria,species,0,0,0,0,50.86,2.01
2554,UK842-rbcl,Fragilaria gracilis strup 1910,Fragilariaceae,Fragilaria,Fragilaria gracilis,species,0,0,0,0,50.86,2.01
2555,UK843-rbcl,Surirella brebissonii var. kuetzingii Krammer  Lange-Bertalot 1987,Surirellaceae,Surirella,Surirella brebissonii,variety,0,0,0,0,52.81,0.06
2556,UK844-rbcl,Fragilaria gracilis strup 1910,Fragilariaceae,Fragilaria,Fragilaria gracilis,species,0,0,0,0,50.86,2.01
2557,UK845-rbcl,Fragilaria gracilis strup 1910,Fragilariaceae,Fragilaria,Fragilaria gracilis,species,0,0,0,0,50.86,2.01
2558,UK846-rbcl,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
2559,UK847-rbcl,Encyonema silesiacum Round et al.,Cymbellaceae,Encyonema,Encyonema silesiacum,species,2,1,0,0,50.86,3.53
2560,UK848-rbcl,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
2561,UK849-rbcl,Meridion circulare Greville C.Agardh 1831,Fragilariaceae,Meridion,Meridion circulare,species,0,0,0,0,50.86,2.01
2562,UK850-rbcl,Nitzschia sublinearis Hustedt 1930,Bacillariaceae,Nitzschia,Nitzschia sublinearis,species,1,0,0,0,50.86,3.53
2563,UK852-rbcl,Fragilaria gracilis strup 1910,Fragilariaceae,Fragilaria,Fragilaria gracilis,species,0,0,0,0,50.86,2.01
2564,UK853-rbcl,Fragilaria pararumpens Lange-Bertalot G.Hofmann  Werum 2013,Fragilariaceae,Fragilaria,Fragilaria pararumpens,species,0,0,0,0,50.86,2.01
2565,UK854-rbcl,Fragilaria gracilis strup 1910,Fragilariaceae,Fragilaria,Fragilaria gracilis,species,0,0,0,0,50.86,2.01
2566,UK855-rbcl,Fragilaria gracilis strup 1910,Fragilariaceae,Fragilaria,Fragilaria gracilis,species,0,0,0,0,50.86,2.01
2567,UK856-rbcl,Fragilaria gracilis strup 1910,Fragilariaceae,Fragilaria,Fragilaria gracilis,species,0,0,0,0,50.86,2.01
2568,UK860-rbcl,Reimeria sinuata Gregory Kociolek  Stoermer 1987,Gomphonemataceae,Reimeria,Reimeria sinuata,species,0,0,0,0,52.81,0.06
2569,UK864-rbcl,Navicula cryptotenella Lange-Bertalot,Naviculaceae,Navicula,Navicula cryptotenella,species,0,0,0,0,52.81,0.06
2570,UK865-rbcl,Planothidium lanceolatum Brebisson ex Kutzing Bukhtiyarova 1999,Achnanthidiaceae,Planothidium,Planothidium lanceolatum,species,0,0,0,0,52.81,0.06
2571,UK866-rbcl,Nitzschia dissipata var. media Hantzsch Grunow 1881,Bacillariaceae,Nitzschia,Nitzschia dissipata,variety,0,0,0,0,50.86,2.01
2572,UK867-rbcl,Navicula gregaria Donkin,Naviculaceae,Navicula,Navicula gregaria,species,0,0,0,0,50.86,2.01
2573,UK868-rbcl,Nitzschia dissipata var. media Hantzsch Grunow 1881,Bacillariaceae,Nitzschia,Nitzschia dissipata,variety,0,0,0,0,50.86,2.01
2574,UK869-rbcl,Navicula antonii Lange-Bertalot,Naviculaceae,Navicula,Navicula antonii,species,0,0,0,0,52.81,0.06
2575,UK875-rbcl,Gomphonema acuminatum Ehrenberg 1832,Gomphonemataceae,Gomphonema,Gomphonema acuminatum,species,0,0,0,0,52.81,0.06
2576,UK876-rbcl,Stephanodiscus hantzschii Grunow 1880,Stephanodiscaceae,Stephanodiscus,Stephanodiscus hantzschii,species,0,0,0,0,50.86,2.01
2577,UK881-rbcl,Ulnaria ulna Nitzsch P.Compere 2001,Fragilariaceae,Synedra,Ulnaria ulna,species,0,0,0,0,52.81,0.06
2578,UK883-rbcl,Conticribra weissflogii Grunow K.Stachura-Suchoples  D.M.Williams 2009,Thalassiosiraceae,Conticribra,Conticribra weissflogii,species,0,0,0,0,50.86,2.01
2579,UK886-rbcl,Melosira varians C.Agardh 1827,Melosiraceae,Melosira,Melosira varians,species,0,0,0,0,50.86,2.01
2580,UK892-rbcl,Adlafia minuscula Grunow Lange-Bertalot 1999,Naviculaceae,Navicula,Adlafia minuscula,species,1,0,0,0,50.86,2.01
2581,UK893-rbcl,Sellaphora saugerresii Desmazieres C.E.Wetzel  D.G.Mann 2015,Sellaphoraceae,Sellaphora,Sellaphora saugerresii,species,0,0,0,0,50.86,2.01
2582,UK897-rbcl,Nitzschia linearis W.Smith 1853,Bacillariaceae,Nitzschia,Nitzschia linearis,species,1,1,0,0,50.86,3.53
2583,UK901-rbcl,Gomphonema clavatum Ehrenberg 1832,Gomphonemataceae,Gomphonema,Gomphonema clavatum,species,0,0,0,0,52.81,0.06
2584,UK903-rbcl,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
2585,UK905-rbcl,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
2586,UK906-rbcl,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
2587,UK907-rbcl,Fragilaria gracilis strup 1910,Fragilariaceae,Fragilaria,Fragilaria gracilis,species,0,0,0,0,50.86,2.01
2588,UK909-rbcl,Navicula veneta Kutzing,Naviculaceae,Navicula,Navicula veneta,species,0,0,0,0,50.86,2.01
2589,UK910-rbcl,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
2590,UK911-rbcl,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
2591,UK912-rbcl,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
2592,UK913-rbcl,Nitzschia palea Kutzing W.Smith 1856,Bacillariaceae,Nitzschia,Nitzschia palea,species,0,0,0,0,50.86,2.01
2593,UK914-rbcl,Planothidium frequentissimum Lange-Bertalot Lange-Bertalot 1999,Achnanthidiaceae,Planothidium,Planothidium frequentissimum,species,0,0,0,0,50.86,2.01
2594,UK915-rbcl,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
2595,UK916-rbcl,Achnanthidium minutissimum Kutzing Czarnecki 1994,Achnanthaceae,Achnanthes,Achnanthidium minutissimum,species,0,0,0,0,50.86,2.01
2596,MH687906,Nitzschia innominata Sovereign 1958,Bacillariaceae,Nitzschia,Nitzschia innominata,species,0,0,0,0,52.81,0.06
2597,LR736037,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,50.86,2.01
2598,LR736036,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,50.86,2.01
2599,LR736035,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,50.86,2.01
2600,LR736034,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,50.86,2.01
2601,LR736033,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,50.86,2.01
2602,LR736032,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,50.86,2.01
2603,LR736031,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,50.86,2.01
2604,MN104238,Cylindrotheca closterium Ehrenberg Reimann  J.C.Lewin 1964,Bacillariaceae,Cylindrotheca,Cylindrotheca closterium,species,2,1,0,0,48.9,3.96
2605,MN104237,Cylindrotheca closterium Ehrenberg Reimann  J.C.Lewin 1964,Bacillariaceae,Cylindrotheca,Cylindrotheca closterium,species,2,1,0,0,48.9,3.96
2606,MN104236,Cylindrotheca closterium Ehrenberg Reimann  J.C.Lewin 1964,Bacillariaceae,Cylindrotheca,Cylindrotheca closterium,species,5,2,0,0,48.9,8.52
2607,MN104235,Cylindrotheca closterium Ehrenberg Reimann  J.C.Lewin 1964,Bacillariaceae,Cylindrotheca,Cylindrotheca closterium,species,3,1,0,0,50.86,3.53
2608,MN104234,Cylindrotheca closterium Ehrenberg Reimann  J.C.Lewin 1964,Bacillariaceae,Cylindrotheca,Cylindrotheca closterium,species,5,2,0,0,48.9,8.52
